transaction_id,customer_id,transaction_amount,transaction_timestamp,merchant_id,merchant_category,location,device_id,payment_method,is_fraud
TX0007349,C000213,174.92,03 May 2025 15:56,M00447,utilities,Kolkata,D000655,wallet,0
TX0091556,C001080,$867,2025-04-07 21:07:13,M00380,healthcare,Pune,D001116,net_banking,0
TX0048267,C002141,90.94,02-22-2025 21:56:57,M00003,restaurant,Ahmedabad,D000667,credit_card,0
TX0071313,C000410,$183,02-28-2025 09:35:07,M00008,electronics,Pune,D001128,credit_card,0
TX0001083,C001903,$82,06-30-2025 17:08:49,M00326,healthcare,Pune,D001427,net_banking,0
TX0001631,C001299,$246,2025-06-28 19:55:41,M00046,electronics,Bengaluru,D000544,credit_card,0
TX0089898,C000033,$381,18/02/25 17:25,M00781,fuel,Kochi,D001077,net_banking,0
TX0063694,C001572,330.46,10/02/25 07:49,M00801,jewelry,Kochi,D001297,credit_card,0
TX0013598,C001435,$816,2025-02-19 20:26:11,M00445,online_retail,Lucknow,D000388,credit_card,0
TX0068383,C000476,₹204.14,05/02/25 13:06,M00574,travel,Chennai,D000002,debit_card,0
TX0001407,C000521,₹989.44,13/07/25 22:40,M00490,utilities,Lucknow,D000832,net_banking,0
TX0008740,C001993,₹550.96,13/03/25 17:22,M00041,jewelry,Kochi,D000559,wallet,0
TX0022434,C001423,1586.19,04-17-2025 11:18:39,M00255,utilities,Chennai,D001046,credit_card,0
TX0008344,C000758,405.33,2025-05-18 15:51:29,M00374,utilities,Chennai,D000471,debit_card,0
TX0052371,C000395,2128.40,26/07/25 22:43,M00104,jewelry,Pune,D000946,upi,0
TX0081354,C000442,$249,10/03/25 06:44,M00061,electronics,Bengaluru,D000208,net_banking,0
TX0011012,C002490,₹540.88,06-03-2025 15:58:09,M00429,fuel,Bengaluru,D001468,debit_card,0
TX0017695,C000268,₹530.19,04-29-2025 22:31:56,M00604,utilities,Kolkata,D000525,wallet,0
TX0027554,C001355,424.03,2025-06-09 14:23:49,M00746,grocery,Kolkata,D001075,net_banking,0
TX0075595,C001969,"₹2,581.57",2025-04-17 10:37:58,M00475,healthcare,Delhi,D000095,debit_card,0
TX0038475,C001491,664.14,2025-05-21 12:11:50,M00659,fuel,Delhi,D001634,net_banking,0
TX0059423,C002127,"₹2,313.14",04/07/25 21:27,M00149,online_retail,Pune,D000578,debit_card,0
TX0056638,C001492,1482.95,2025-07-16 12:54:43,M00702,fuel,Hyderabad,D000336,upi,0
TX0074193,C001136,₹202.05,29/05/25 13:19,M00217,restaurant,Hyderabad,D001404,wallet,0
TX0099245,C000462,223.53,2025-03-05 16:31:25,M00678,electronics,Hyderabad,D000672,wallet,0
TX0013107,C000557,391.64,2025-04-27 20:58:14,M00060,restaurant,Hyderabad,D000651,debit_card,0
TX0060786,C001298,432.34,04-22-2025 22:27:42,M00173,healthcare,Ahmedabad,D000610,debit_card,0
TX0048382,C001425, 315.2 ,28/01/25 12:27,M00095,utilities,Chandigarh,D001156,wallet,0
TX0060945,C000380,531.51,01-31-2025 17:30:30,M00102,healthcare,Mumbai,D000716,debit_card,0
TX0019944,C001053,441.95,10/05/25 12:14,M00771,electronics,Ahmedabad,D000801,net_banking,0
TX0037078,C002295,₹437.40,2025-07-28 11:33:00,M00631,online_retail,Chandigarh,D001609,net_banking,0
TX0031649,C000809,155.51,2025-02-15 07:30:17,M00372,entertainment,Pune,D000240,net_banking,0
TX0017058,C001350,₹646.77,13 Mar 2025 10:50,M00010,utilities,Lucknow,D000371,upi,0
TX0080867,C001692,₹84.07,01-30-2025 06:10:03,M00379,travel,Pune,D001528,credit_card,0
TX0088643,C001058,"₹1,053.88",16/01/25 16:06,M00723,online_retail,Hyderabad,D001425,debit_card,0
TX0063810,C001665,₹157.47,23/02/25 17:29,M00119,jewelry,Chandigarh,D001074,debit_card,0
TX0076321,C000419,$162,2025-02-21 17:55:16,M00369,travel,Kolkata,D001583,debit_card,0
TX0077432,C001296, 424.49 ,04/07/25 15:26,M00055,electronics,Ahmedabad,D001377,wallet,0
TX0080377,C000083,743.99,2025-07-04 19:24:31,M00724,travel,Kochi,D000935,upi,0
TX0010679,C001643,₹605.98,31/05/25 10:50,M00170,travel,Kochi,D001420,credit_card,0
TX0085557,C000534,₹222.13,07-07-2025 09:39:22,M00544,online_retail,Chennai,D001619,debit_card,0
TX0073507,C000355,327.03,20/04/25 12:23,M00119,jewelry,Kochi,D000087,credit_card,0
TX0001556,C000978,₹212.35,2025-02-19 12:53:33,M00209,fuel,Hyderabad,D001566,credit_card,0
TX0045343,C001720,$445,2025-02-02 18:56:47,M00499,entertainment,Ahmedabad,D001113,debit_card,0
TX0098588,C002379,515.44,01-13-2025 09:44:22,M00647,restaurant,Pune,D000291,credit_card,0
TX0036609,C000447,"$1,092",04 Apr 2025 17:07,M00543,jewelry,Chennai,D000869,credit_card,0
TX0095703,C001598,359.11,06-13-2025 16:06:56,M00062,utilities,Chandigarh,D001585,credit_card,0
TX0080055,C001046,₹271.90,2025-01-21 08:07:06,M00417,restaurant,Mumbai,D000696,wallet,0
TX0044171,C000900,1175.68,02 Jan 2025 17:45,M00488,fuel,Delhi,D000214,upi,0
TX0078526,C000212, 531.97 ,04-07-2025 14:59:58,M00035,electronics,Kolkata,D000499,upi,0
TX0083145,C000474,184.89,17/04/25 14:07,M00067,online_retail,Kolkata,D000149,debit_card,0
TX0024731,C002471,₹652.41,21/03/25 07:00,M00024,entertainment,Bengaluru,D000177,debit_card,0
TX0003144,C000711,$592,03-31-2025 13:49:09,M00640,healthcare,Chandigarh,D000641,wallet,0
TX0073889,C000223,$61,2025-04-28 10:25:51,M00014,restaurant,Bengaluru,D001566,upi,0
TX0031663,C000213, 438.97 ,21/01/25 21:53,M00209,fuel,Jaipur,D001179,credit_card,0
TX0055248,C001030,1897.13,17/06/25 11:22,M00548,utilities,Mumbai,D000889,debit_card,0
TX0027703,C000213, 372.67 ,2025-03-02 06:36:17,M00033,restaurant,Chandigarh,D000482,debit_card,0
TX0018934,C001087,529.20,2025-07-24 07:58:51,M00540,entertainment,Pune,D001149,debit_card,0
TX0084245,C001694,$435,03-20-2025 18:18:42,M00562,electronics,Hyderabad,D001641,credit_card,0
TX0020866,C001138,"₹1,186.71",02-25-2025 12:40:36,M00308,online_retail,Jaipur,D001510,credit_card,0
TX0088030,C001988,₹335.93,2025-02-06 07:08:37,M00083,grocery,Hyderabad,D000905,credit_card,0
TX0082407,C000199,75.09,07-08-2025 09:05:06,M00425,utilities,Jaipur,D000553,upi,0
TX0007725,C001541,₹588.86,24/03/25 22:46,M00238,entertainment,Delhi,D000818,net_banking,0
TX0007495,C001707,207.37,2025-01-17 17:24:41,M00524,utilities,Jaipur,D000467,upi,0
TX0029952,C001728,1334.63,04-10-2025 19:45:55,M00429,fuel,Chennai,D001592,credit_card,0
TX0062235,C000176,363.07,2025-03-01 12:59:02,M00715,restaurant,Delhi,D000144,credit_card,0
TX0052053,C000813,₹449.21,2025-03-16 16:44:09,M00747,electronics,Pune,D001319,debit_card,0
TX0005758,C001498,3242.16,2025-04-26 13:36:20,M00322,jewelry,Mumbai,D001394,net_banking,0
TX0039410,C002320,₹163.73,14 May 2025 21:37,M00372,entertainment,Lucknow,D001646,debit_card,0
TX0016543,C001450, 277.68 ,2025-03-08 20:55:02,M00265,fuel,Chennai,D000216,wallet,0
TX0014434,C001930,$157,2025-01-01 08:27:33,M00484,utilities,Delhi,D000037,upi,0
TX0091883,C001013,₹210.45,2025-01-18 07:59:04,M00249,grocery,Delhi,D000806,debit_card,0
TX0002215,C000460,₹857.24,2025-07-24 18:30:25,M00736,restaurant,Bengaluru,D000225,credit_card,0
TX0086275,C000358,₹866.77,2025-03-14 15:59:31,M00453,restaurant,Bengaluru,D000390,upi,0
TX0061272,C002281,₹848.47,03-15-2025 06:33:29,M00384,healthcare,Pune,D000310,debit_card,0
TX0070387,C002043,"₹1,869.14",01-20-2025 17:17:34,M00013,electronics,Ahmedabad,D000235,debit_card,0
TX0015834,C001887,331.89,25 Jun 2025 18:12,M00487,fuel,Delhi,D000465,upi,0
TX0085406,C000869,"₹3,020.74",03-25-2025 14:10:06,M00182,fuel,Ahmedabad,D000478,debit_card,0
TX0067544,C000324,890.64,2025-04-06 20:13:22,M00642,online_retail,Kolkata,D000093,wallet,0
TX0022146,C002124,₹648.03,23/05/25 06:21,M00440,fuel,Lucknow,D000669,upi,0
TX0063334,C000250,490.07,2025-05-22 14:01:57,M00547,healthcare,Kolkata,D001367,debit_card,0
TX0093453,C001759,₹175.60,2025-06-07 08:59:13,M00635,utilities,Chandigarh,D001068,credit_card,0
TX0036031,C000847,543.82,29 Apr 2025 18:06,M00655,electronics,Pune,D000426,upi,0
TX0085913,C000034,"₹2,733.74",2025-04-03 10:28:42,M00612,travel,Pune,D001222,upi,0
TX0038958,C001111,$334,2025-04-13 14:20:10,M00513,grocery,Delhi,D001391,debit_card,0
TX0072086,C001840,$400,2025-03-27 22:29:52,M00445,online_retail,Lucknow,D000376,debit_card,0
TX0022112,C002077,309.09,22/05/25 15:48,M00663,jewelry,Pune,D000069,wallet,0
TX0051731,C001884,₹326.17,04-19-2025 15:55:39,M00189,restaurant,Chennai,D000503,credit_card,0
TX0007547,C000600,1039.88,2025-05-13 21:31:54,M00821,fuel,Bengaluru,D000456,wallet,0
TX0001854,C002040,856.63,15/06/25 12:59,M00049,healthcare,Bengaluru,D001316,net_banking,0
TX0079675,C001840,583.05,2025-04-18 14:12:54,M00427,fuel,Kolkata,D000081,debit_card,1
TX0055242,C000334,182.67,06-27-2025 10:13:16,M00503,healthcare,Kolkata,D000097,debit_card,0
TX0097358,C001783,₹778.70,2025-06-25 11:39:33,M00492,jewelry,Mumbai,D000938,net_banking,0
TX0043074,C000236,₹337.69,2025-04-21 20:42:14,M00819,travel,Bengaluru,D000714,net_banking,0
TX0018386,C000594, 384.53 ,2025-06-03 19:58:56,M00808,grocery,Kolkata,D001363,net_banking,0
TX0067028,C000673,₹791.06,09 Jul 2025 10:54,M00324,electronics,Delhi,D001389,debit_card,0
TX0002079,C001801,"₹4,175.42",2025-01-28 15:39:05,M00429,fuel,Mumbai,D000784,net_banking,0
TX0095361,C001136,420.14,11/03/25 13:58,M00738,restaurant,Chandigarh,D001183,debit_card,0
TX0087895,C001933,234.95,25/01/25 16:55,M00741,healthcare,Chennai,D000923,credit_card,0
TX0043457,C002165,1900.09,2025-04-15 15:29:20,M00141,travel,Bengaluru,D000830,credit_card,0
TX0086531,C000250, 142.35 ,12/05/25 16:53,M00800,grocery,Bengaluru,D000930,net_banking,0
TX0099431,C001989,₹318.27,01-10-2025 20:24:39,M00063,fuel,Chandigarh,D000739,debit_card,0
TX0087572,C000066,2957.96,2025-05-21 13:50:40,M00690,online_retail,Chennai,D000479,debit_card,0
TX0090186,C002448, 489.34 ,03/06/25 18:56,M00652,restaurant,Delhi,D001493,upi,0
TX0033581,C000712,₹275.31,20 Jun 2025 14:47,M00451,utilities,Delhi,D000990,upi,0
TX0027808,C001855,1777.73,18 Mar 2025 17:11,M00092,online_retail,Mumbai,D000725,net_banking,0
TX0080903,C001633,38.42,2025-03-31 23:51:11,M00076,travel,Jaipur,D001173,credit_card,0
TX0075458,C001484,678.18,2025-01-23 11:29:29,M00592,grocery,Hyderabad,D001335,net_banking,1
TX0021764,C000284,$92,2025-02-07 16:39:04,M00522,utilities,Pune,D000847,wallet,0
TX0068198,C000091, 335.5 ,04 May 2025 19:27,M00609,utilities,Mumbai,D001267,net_banking,0
TX0026450,C001740,$128,2025-06-24 18:34:58,M00248,electronics,Chennai,D000176,wallet,0
TX0049376,C000584,$573,05-31-2025 07:49:38,M00391,grocery,Chennai,D000087,debit_card,0
TX0026344,C002055,1002.66,07-21-2025 10:43:57,M00625,grocery,Chennai,D000230,credit_card,0
TX0087489,C001136,₹432.49,2025-04-12 08:20:06,M00137,entertainment,Pune,D000050,net_banking,0
TX0001182,C001974,₹139.44,2025-01-17 18:21:14,M00179,restaurant,Lucknow,D000029,upi,0
TX0078022,C000737,775.77,2025-01-31 11:16:45,M00749,restaurant,Mumbai,D001142,net_banking,0
TX0052082,C002370,$425,26/07/25 18:42,M00678,electronics,Hyderabad,D000534,debit_card,0
TX0097453,C000614,$635,19/02/25 17:53,M00142,healthcare,Pune,D000456,upi,0
TX0019253,C001184,256.75,2025-05-31 10:16:33,M00537,electronics,Kochi,D000826,credit_card,0
TX0039006,C001236,139.15,2025-02-19 22:20:27,M00713,fuel,Kolkata,D000759,debit_card,0
TX0019981,C001860, 184.7 ,31/01/25 20:29,M00718,jewelry,Chennai,D000734,credit_card,0
TX0088481,C001706,130.78,26/02/25 11:32,M00616,utilities,Ahmedabad,D000944,credit_card,0
TX0096426,C000585,325.95,2025-03-06 09:21:24,M00474,fuel,Mumbai,D001183,upi,0
TX0041838,C000627,₹225.37,2025-07-11 08:25:05,M00323,jewelry,Jaipur,D000712,debit_card,0
TX0011220,C000154,$103,09 Jun 2025 15:15,M00413,utilities,Hyderabad,D000973,net_banking,0
TX0091828,C000979,"₹4,890.05",10 May 2025 19:03,M00601,entertainment,Chandigarh,D000776,wallet,0
TX0088870,C001241, 1144.65 ,02-24-2025 10:10:33,M00659,fuel,Pune,D001286,net_banking,0
TX0067938,C000338,₹136.04,2025-03-18 11:38:11,M00032,travel,Ahmedabad,D001575,net_banking,0
TX0042186,C002143,₹327.20,2025-05-08 16:52:00,M00798,entertainment,Delhi,D000838,upi,0
TX0084086,C000498, 172.48 ,2025-04-13 22:11:42,M00581,entertainment,Kolkata,D000689,net_banking,0
TX0043867,C002151,$208,2025-01-01 18:19:27,M00656,jewelry,Bengaluru,D000113,credit_card,0
TX0028456,C002396,₹306.07,2025-06-15 12:29:25,M00694,electronics,Kolkata,D001161,net_banking,0
TX0070881,C001475,"₹1,147.36",01-28-2025 16:51:17,M00213,travel,Mumbai,D001608,debit_card,0
TX0007983,C001841,₹560.61,2025-02-27 12:21:03,M00631,online_retail,Chennai,D000085,net_banking,0
TX0077743,C001901,2175.25,28/07/25 07:04,M00741,healthcare,Lucknow,D000775,net_banking,0
TX0097782,C000594,714.47,2025-04-09 08:40:43,M00704,healthcare,Pune,D001223,debit_card,0
TX0089076,C000792, 214.62 ,09/01/25 22:39,M00219,utilities,Kochi,D000497,wallet,0
TX0072653,C001390,$551,09/06/25 09:30,M00360,entertainment,Chennai,D001592,net_banking,0
TX0034304,,516.48,22 Jul 2025 14:25,M00667,electronics,Lucknow,D000385,upi,0
TX0097223,C001153,617.59,2025-03-17 16:39:05,M00064,entertainment,Hyderabad,D000687,net_banking,0
TX0096874,C001408,₹257.48,24/03/25 16:09,M00287,grocery,Hyderabad,D000371,wallet,0
TX0073481,C002185,61.71,22/03/25 13:37,M00432,utilities,Bengaluru,D000346,net_banking,0
TX0022135,C000686,₹213.38,07-20-2025 16:09:26,M00435,grocery,Pune,D001260,wallet,0
TX0050934,C002152,81.32,2025-01-08 19:57:24,M00319,electronics,Mumbai,D001458,debit_card,0
TX0073196,C000133,₹291.28,21 Apr 2025 11:43,M00186,healthcare,Chennai,D000912,credit_card,0
TX0005553,C001639,628.86,14/05/25 21:27,M00199,grocery,Chennai,D000008,net_banking,0
TX0087151,C001378,"$1,372",24/05/25 14:08,M00271,travel,Hyderabad,D000228,wallet,0
TX0062652,C000693,"₹1,030.97",2025-02-24 16:39:02,M00500,travel,Kolkata,D001108,upi,0
TX0048988,C000450,₹366.84,2025-04-05 15:28:04,M00027,grocery,Delhi,D000995,net_banking,0
TX0012386,C001662,$596,2025-07-24 17:44:58,M00719,utilities,Delhi,D001655,net_banking,0
TX0021982,C002428,₹568.27,01-09-2025 17:04:52,M00528,electronics,Chennai,D001058,credit_card,0
TX0011860,C000684,₹250.09,29/06/25 16:30,M00504,jewelry,Chennai,D000781,debit_card,0
TX0005374,C002093,₹158.90,2025-07-08 08:14:01,M00176,healthcare,Kolkata,D001514,net_banking,0
TX0023589,C000198,"₹3,728.57",2025-06-27 12:21:12,M00594,fuel,Jaipur,D001183,debit_card,0
TX0071620,C001077,₹412.32,2025-05-10 08:33:12,M00317,entertainment,Chandigarh,D000536,debit_card,0
TX0086323,C001963,1696.76,2025-03-14 00:54:06,M00484,utilities,Bengaluru,D000182,debit_card,1
TX0030584,C000664,$388,22/01/25 17:35,M00471,utilities,Hyderabad,D001336,wallet,1
TX0050245,C001804,$567,20/03/25 15:14,M00553,entertainment,Pune,D000040,credit_card,0
TX0072978,C000299,361.55,05-14-2025 08:21:41,M00488,fuel,Lucknow,D000602,wallet,0
TX0048776,C001716,$122,2025-02-16 07:22:44,M00266,entertainment,Hyderabad,D001106,net_banking,0
TX0093317,C001297,"₹1,608.37",24/01/25 17:32,M00374,utilities,Pune,D001263,debit_card,0
TX0079749,C001335,₹243.73,2025-01-09 14:30:12,M00484,utilities,Delhi,D001416,upi,0
TX0063523,C000729,₹446.87,26/05/25 19:09,M00031,fuel,Ahmedabad,D000897,net_banking,0
TX0025667,C000824,$73,20/04/25 13:57,M00788,fuel,Chennai,D000180,net_banking,0
TX0084990,C002313,₹948.87,02/02/25 21:43,M00453,restaurant,Chennai,D001438,credit_card,0
TX0093633,C000553,227.61,2025-01-25 17:34:32,M00201,grocery,Pune,D000757,wallet,0
TX0022559,C001557,631.66,26/03/25 06:20,M00064,entertainment,Kochi,D000061,upi,0
TX0042740,C000287,$424,14/03/25 15:09,M00173,healthcare,Lucknow,D000353,wallet,0
TX0025930,C000773,₹347.81,14 May 2025 20:21,M00176,healthcare,Kochi,D001466,debit_card,0
TX0077079,C000345,₹185.24,13/05/25 22:56,M00254,travel,Pune,D000138,upi,0
TX0094904,C001574,₹947.21,2025-02-15 17:55:07,M00657,restaurant,Chennai,D000318,wallet,0
TX0062344,C001105,₹399.01,04-05-2025 11:24:47,M00691,grocery,Pune,D000142,net_banking,0
TX0003535,C001859,₹222.18,28/06/25 17:01,M00685,healthcare,Lucknow,D001242,credit_card,0
TX0015524,C000970,₹550.31,20 Jun 2025 13:45,M00169,healthcare,Hyderabad,D000627,credit_card,0
TX0036948,C001264,"₹1,446.67",04/07/25 18:57,M00699,utilities,Hyderabad,D000103,credit_card,0
TX0097260,C000628,"$2,083",10/05/25 16:22,M00121,utilities,Lucknow,D000334,net_banking,0
TX0080128,C000807, 1027.05 ,06-17-2025 08:26:00,M00297,jewelry,Jaipur,D001165,credit_card,0
TX0082930,C002402,1177.17,01/05/25 13:39,M00614,healthcare,Chandigarh,D001293,net_banking,0
TX0072725,C001835,199.83,15/04/25 17:30,M00014,restaurant,Chennai,D000283,debit_card,0
TX0048177,C000862,₹430.22,2025-05-18 16:39:49,M00098,fuel,Kolkata,D000455,wallet,0
TX0071013,C001652,234.03,27/03/25 16:09,M00768,electronics,Mumbai,D000022,debit_card,0
TX0090336,C000399,315.66,2025-07-08 09:29:03,M00648,restaurant,Lucknow,D000877,wallet,0
TX0014618,C001362,$415,30/06/25 22:03,M00630,entertainment,Chandigarh,D000945,debit_card,0
TX0090266,C001533,"₹1,207.26",13/03/25 11:57,M00219,utilities,Kolkata,D000190,debit_card,0
TX0055190,C000925,516.59,07/02/25 07:29,M00319,electronics,Delhi,D001614,credit_card,0
TX0065042,C000150,₹342.24,02-27-2025 14:49:44,M00684,online_retail,Lucknow,D000150,credit_card,0
TX0079497,C001528, 1155.78 ,21/02/25 22:17,M00218,entertainment,Jaipur,D000402,net_banking,0
TX0066221,C001996,,08/06/25 06:44,M00523,entertainment,Mumbai,D001247,net_banking,0
TX0032275,C001432,₹258.77,2025-04-23 19:58:17,M00105,utilities,Delhi,D001336,net_banking,0
TX0093006,C001084,$78,16/05/25 18:11,M00050,fuel,Ahmedabad,D001393,upi,0
TX0023224,C002101,₹427.90,2025-05-15 15:31:15,M00483,fuel,Lucknow,D000721,wallet,0
TX0007138,C001920,772.88,06-29-2025 18:12:29,M00739,utilities,Ahmedabad,D001420,wallet,0
TX0047862,C001819,₹444.98,29/04/25 13:40,M00258,restaurant,Ahmedabad,D000717,credit_card,0
TX0087690,C000699,₹252.90,2025-06-04 19:39:30,M00483,fuel,Kolkata,D001018,debit_card,0
TX0007486,C001665,841.35,25/02/25 08:26,M00752,fuel,Lucknow,D000531,wallet,0
TX0029803,C002308,80.92,22/02/25 08:59,M00059,electronics,Pune,D000711,credit_card,0
TX0054432,C002473,219.41,2025-03-17 06:12:16,M00321,entertainment,Kolkata,D000576,credit_card,0
TX0000802,C000776, 260.52 ,06 Apr 2025 16:31,M00004,restaurant,Chandigarh,D001495,upi,0
TX0008634,C000833,₹220.89,03/02/25 11:56,M00104,jewelry,Kochi,D000874,upi,0
TX0016516,C000841,₹455.55,2025-07-10 09:45:16,M00722,entertainment,Delhi,D000697,credit_card,0
TX0038643,C001613,351.97,15/03/25 14:24,M00064,entertainment,Mumbai,D001376,upi,0
TX0025649,C000395,₹352.46,06-14-2025 07:44:14,M00258,restaurant,Jaipur,D000609,debit_card,0
TX0003190,C001764,₹447.98,2025-02-23 06:54:47,M00405,grocery,Ahmedabad,D001531,net_banking,0
TX0089068,C001924, 387.47 ,2025-01-31 07:33:35,M00163,restaurant,Chennai,D001474,net_banking,0
TX0052449,C001990,₹292.62,01/06/25 08:59,M00732,fuel,Kolkata,D001113,debit_card,0
TX0037408,C001483,402.86,08 Mar 2025 08:08,M00708,jewelry,Bengaluru,D001334,net_banking,0
TX0049605,C000510,208.69,2025-07-01 07:26:17,M00009,jewelry,Kolkata,D001277,wallet,0
TX0091944,C000416,"$1,376",07-19-2025 19:52:51,M00665,travel,Lucknow,D000334,debit_card,0
TX0024786,C001340,₹790.54,19/07/25 20:25,M00794,grocery,Kochi,D001393,wallet,0
TX0044753,C000846,₹313.02,2025-07-10 10:57:47,M00165,electronics,Ahmedabad,D001575,upi,0
TX0083758,C000800,1539.11,2025-04-01 16:58:50,M00661,travel,Kochi,D001210,debit_card,0
TX0057134,C000774,₹305.96,2025-03-23 09:17:02,M00267,fuel,Jaipur,D001129,wallet,0
TX0049282,C001260,332.64,2025-06-10 09:50:18,M00577,utilities,Jaipur,D000684,debit_card,0
TX0041443,C000502, 833.51 ,14/03/25 22:41,M00157,grocery,Chennai,D000886,debit_card,0
TX0043173,C000699,"₹1,950.08",05-27-2025 22:55:31,M00827,jewelry,Chandigarh,D000336,wallet,0
TX0049496,C001663,86.10,02/02/25 22:10,M00772,healthcare,Jaipur,D001007,credit_card,0
TX0007509,C001700,1444.26,2025-07-18 08:21:19,M00752,fuel,Ahmedabad,D001349,upi,0
TX0033789,C000183,478.49,2025-01-28 21:28:46,M00059,electronics,Chennai,D000315,credit_card,0
TX0083910,C000712,157.95,2025-06-17 10:08:41,M00352,fuel,Bengaluru,D000665,wallet,0
TX0099399,C001378,$424,2025-02-06 14:12:52,M00273,fuel,Ahmedabad,D000089,credit_card,0
TX0004228,C001313,"₹5,515.49",25/03/25 09:58,M00645,grocery,Kochi,D001276,wallet,0
TX0033582,C001188,₹292.14,05-04-2025 07:22:36,M00548,utilities,Lucknow,D001471,upi,0
TX0025732,C001878,₹263.24,2025-07-05 13:31:44,M00555,restaurant,Pune,D001279,debit_card,0
TX0020144,C002019,$367,05-12-2025 04:46:16,M00133,electronics,Kolkata,D000716,net_banking,0
TX0042175,C000189,333.42,2025-02-01 21:44:42,M00430,online_retail,Lucknow,D000525,upi,0
TX0097293,C001395,₹134.29,22/03/25 13:55,M00472,online_retail,Kolkata,D000319,upi,0
TX0025008,C002046,₹446.19,05-30-2025 17:39:46,M00670,fuel,Mumbai,D001138,net_banking,0
TX0083946,C000860,₹779.14,26 Mar 2025 14:29,M00643,restaurant,Mumbai,D000267,wallet,0
TX0055751,C001424,$414,2025-01-24 09:22:57,M00616,utilities,Lucknow,D001487,upi,0
TX0013985,C000337,₹685.03,24/05/25 12:22,M00246,entertainment,Kolkata,D000527,upi,0
TX0098243,C002240,501.25,2025-07-28 08:10:43,M00558,entertainment,Kolkata,D000812,upi,0
TX0003271,C001524,$808,05 Mar 2025 11:31,M00586,utilities,Jaipur,D000150,debit_card,0
TX0065878,C002180,₹322.11,04-12-2025 11:00:40,M00738,restaurant,Bengaluru,D000419,upi,0
TX0057408,C000328,₹385.26,2025-05-28 06:54:07,M00159,online_retail,Kochi,D001287,debit_card,0
TX0003503,C000113,₹240.83,04-13-2025 03:41:37,M00388,grocery,Chandigarh,D000507,upi,0
TX0076868,C001996,₹258.75,2025-07-06 11:12:00,M00453,restaurant,Kochi,D000951,credit_card,0
TX0061200,C000496,₹819.76,28/05/25 14:16,M00640,healthcare,Pune,D000165,wallet,0
TX0006700,C000880,200.84,2025-03-18 20:23:26,M00453,restaurant,Pune,D000396,credit_card,0
TX0002852,C000755, 512.69 ,2025-03-26 08:26:36,M00186,healthcare,Ahmedabad,D000529,credit_card,0
